id,accommodates,bedrooms,bathrooms,beds,price,security_deposit,cleaning_fee,minimum_nights,maximum_nights,number_of_reviews
5585781,2,1.0,1.0,1.0,89.0,0.0,0.0,1,1125,5
8225758,4,1.0,1.0,1.0,90.0,0.0,0.0,1,1125,1
1025018,1,1.0,1.0,1.0,55.0,0.0,10.0,1,1125,29
1843477,3,0.0,1.0,1.0,70.0,100.0,40.0,3,150,27
6424291,2,1.0,1.5,1.0,75.0,0.0,10.0,1,1125,7
8415619,3,1.0,1.0,2.0,60.0,0.0,0.0,2,1125,0
5396209,2,1.0,1.0,1.0,75.0,0.0,0.0,2,6,4
8301001,4,1.0,1.0,1.0,300.0,0.0,25.0,1,4,0
7227924,1,1.0,1.0,1.0,60.0,0.0,0.0,1,1125,5
5581410,4,1.0,1.0,2.0,150.0,0.0,0.0,1,1125,1
8383668,8,2.0,1.0,3.0,125.0,0.0,0.0,4,1125,0
912597,2,1.0,1.0,2.0,50.0,0.0,0.0,1,1125,4
4002,9,2.0,1.0,4.0,150.0,200.0,70.0,2,365,119
8507015,4,2.0,2.0,2.0,1200.0,0.0,0.0,1,1125,0
2969279,4,1.0,1.5,2.0,45.0,0.0,0.0,1,1125,8
7892734,2,1.0,1.0,1.0,89.0,0.0,0.0,3,10,0
3576433,2,1.0,1.0,1.0,75.0,200.0,50.0,2,4,1
6590953,2,1.0,1.0,1.0,65.0,0.0,10.0,1,1125,5
800227,2,1.0,1.0,1.0,55.0,0.0,10.0,1,15,63
5780387,4,1.0,1.0,1.0,67.0,0.0,0.0,1,1125,11
8131716,3,1.0,1.0,1.0,1000.0,0.0,100.0,1,3,0
7837301,6,1.0,1.0,1.0,129.0,0.0,50.0,1,1125,0
5396258,2,1.0,1.0,1.0,55.0,0.0,0.0,2,150,19
5585752,2,1.0,1.0,1.0,89.0,0.0,0.0,1,1125,4
6601333,2,1.0,1.0,2.0,75.0,0.0,0.0,2,1125,10
4455041,5,3.0,2.5,3.0,150.0,0.0,0.0,1,1125,3
8256256,2,1.0,1.0,1.0,500.0,0.0,0.0,1,1125,0
7790483,3,1.0,1.0,1.0,400.0,0.0,50.0,1,1125,0
8445074,4,1.0,1.0,1.0,150.0,0.0,0.0,1,1125,0
4612058,3,1.0,1.0,1.0,67.0,0.0,0.0,1,1125,55
8141935,10,4.0,4.0,3.0,400.0,0.0,65.0,1,1125,0
8470124,6,2.0,1.0,3.0,299.0,0.0,0.0,3,4,0
2768326,2,1.0,1.0,1.0,42.0,250.0,0.0,4,1125,15
8472894,2,1.0,1.0,1.0,1200.0,0.0,0.0,2,4,0
5585277,2,1.0,1.0,2.0,89.0,0.0,0.0,1,1125,1
5945240,4,1.0,1.0,2.0,150.0,0.0,0.0,1,1125,5
6311308,2,1.0,1.0,1.0,42.0,0.0,6.0,1,1125,17
6390185,2,1.0,1.0,1.0,85.0,0.0,0.0,2,30,15
8389501,2,1.0,1.0,1.0,300.0,0.0,0.0,3,1125,0
1546656,2,0.0,1.0,1.0,100.0,200.0,0.0,3,1125,14
316270,6,1.0,1.0,3.0,80.0,150.0,5.0,1,330,90
3206180,2,1.0,1.0,1.0,125.0,0.0,35.0,2,1125,9
2361612,2,1.0,1.0,1.0,115.0,0.0,0.0,2,25,31
846668,2,1.0,1.0,1.0,84.0,100.0,60.0,2,25,8
7629135,4,1.0,1.0,1.0,110.0,0.0,0.0,1,1125,9
1594221,2,1.0,1.0,1.0,75.0,150.0,0.0,2,1125,41
7072404,2,1.0,1.5,1.0,40.0,0.0,10.0,1,1125,1
7492927,3,1.0,1.0,1.0,88.0,0.0,15.0,1,1125,0
5680993,2,1.0,1.0,1.0,50.0,0.0,0.0,1,1125,4
2168459,4,2.0,2.5,2.0,120.0,150.0,0.0,1,1125,20
4447996,4,2.0,1.0,2.0,185.0,0.0,45.0,2,1125,7
839054,2,1.0,1.0,1.0,150.0,100.0,120.0,1,1125,7
3191051,2,1.0,1.0,1.0,57.0,95.0,48.0,1,1125,1
8622371,4,2.0,1.0,2.0,94.0,0.0,50.0,3,1125,0
4416129,3,1.0,1.0,1.0,100.0,0.0,25.0,1,4,9
6106974,3,1.0,1.0,1.0,89.0,100.0,80.0,1,1125,3
7090042,2,1.0,1.0,1.0,80.0,0.0,0.0,1,1125,0
6600704,4,0.0,1.0,1.0,85.0,300.0,90.0,3,1125,0
4575829,3,1.0,1.0,1.0,90.0,0.0,65.0,2,31,1
6091388,2,1.0,1.5,1.0,72.0,0.0,0.0,2,30,17
7074443,2,1.0,1.0,1.0,65.0,0.0,0.0,7,1125,0
4371199,1,1.0,1.0,1.0,65.0,0.0,0.0,7,1125,6
610655,4,1.0,1.0,1.0,97.0,0.0,0.0,2,1125,130
7438911,2,1.0,2.0,2.0,55.0,0.0,0.0,1,1125,6
4715534,2,0.0,1.0,1.0,90.0,0.0,0.0,1,1125,0
3760995,1,1.0,3.0,1.0,45.0,0.0,20.0,4,365,1
8630791,2,1.0,1.0,1.0,120.0,0.0,0.0,2,1125,0
3692675,4,1.0,1.0,2.0,99.0,0.0,45.0,2,30,25
865061,1,1.0,1.0,1.0,100.0,0.0,0.0,1,5,1
5116752,6,2.0,1.0,2.0,150.0,0.0,75.0,2,35,15
887461,1,1.0,2.5,1.0,32.0,0.0,20.0,4,365,1
3663,5,4.0,3.5,3.0,140.0,0.0,0.0,2,30,21
2168338,2,1.0,1.5,1.0,59.0,0.0,0.0,1,1125,57
4273077,2,1.0,1.0,1.0,63.0,0.0,11.0,1,7,10
3920830,2,1.0,1.5,1.0,85.0,0.0,15.0,1,30,49
4519011,16,10.0,8.0,13.0,1250.0,1500.0,300.0,3,1125,0
3241116,2,1.0,1.0,0.0,98.0,0.0,50.0,2,7,1
4749216,16,5.0,3.5,5.0,299.0,0.0,155.0,3,365,8
28204,10,5.0,2.0,5.0,520.0,0.0,300.0,3,730,6
4879922,4,1.0,2.5,1.0,72.0,0.0,15.0,2,28,45
4462231,6,3.0,2.5,3.0,200.0,250.0,60.0,2,1125,10
1857312,3,1.0,1.5,2.0,64.0,100.0,25.0,3,1125,2
7759093,2,1.0,1.0,1.0,55.0,0.0,40.0,1,10,0
3521076,2,1.0,1.0,1.0,70.0,0.0,20.0,1,1125,23
7626430,4,1.0,1.0,1.0,85.0,250.0,40.0,2,1125,2
874684,3,1.0,1.0,1.0,120.0,0.0,0.0,4,50,16
8010019,2,1.0,1.5,1.0,75.0,95.0,25.0,2,1125,0
3021191,6,3.0,1.5,3.0,150.0,0.0,0.0,2,1125,5
3914048,3,1.0,1.0,1.0,275.0,0.0,25.0,1,15,9
3121122,6,4.0,3.5,3.0,215.0,100.0,120.0,2,1125,1
4129072,2,1.0,1.0,1.0,85.0,0.0,0.0,2,1125,6
6290931,2,1.0,1.0,1.0,90.0,0.0,20.0,1,1125,11
7195053,2,1.0,1.0,1.0,60.0,500.0,60.0,2,1125,10
7914192,3,1.0,1.0,1.0,99.0,99.0,75.0,1,1125,0
3112949,4,1.0,1.0,1.0,89.0,150.0,20.0,1,1125,54
1481990,6,3.0,3.5,3.0,395.0,1000.0,180.0,3,1125,3
6553185,2,1.0,1.5,1.0,78.0,100.0,15.0,1,1125,10
6047219,6,2.0,2.5,2.0,180.0,300.0,40.0,2,1125,0
6586078,2,1.0,1.5,1.0,200.0,0.0,0.0,1,1125,2
7968494,4,2.0,1.5,2.0,145.0,0.0,75.0,4,11,0
4881590,6,1.0,2.5,2.0,134.0,0.0,30.0,2,30,7
685304,2,1.0,1.0,1.0,75.0,0.0,0.0,2,1125,34
1048410,3,2.0,1.0,2.0,100.0,99.0,25.0,2,10,21
4964259,2,1.0,1.0,1.0,95.0,0.0,5.0,2,1125,5
4870349,2,1.0,2.5,1.0,67.0,0.0,15.0,2,31,32
1083336,11,3.0,3.0,6.0,260.0,0.0,125.0,1,365,84
2560391,2,1.0,1.0,1.0,75.0,0.0,0.0,2,1125,75
6810814,2,1.0,1.0,1.0,60.0,0.0,100.0,1,30,2
7132234,3,1.0,1.0,1.0,65.0,0.0,0.0,4,1125,3
2861184,4,1.0,1.0,2.0,89.0,95.0,15.0,2,1125,18
6852539,2,1.0,1.0,1.0,70.0,0.0,20.0,1,1125,1
4034147,4,1.0,1.0,2.0,99.0,100.0,60.0,2,1125,16
1911835,4,0.0,1.0,1.0,99.0,0.0,70.0,1,1125,72
4704514,2,1.0,1.0,1.0,65.0,0.0,0.0,1,1125,8
6144468,3,0.0,1.0,2.0,85.0,0.0,30.0,2,1125,24
7031631,4,2.0,1.0,2.0,70.0,0.0,20.0,1,1125,2
8596334,2,1.0,1.0,1.0,49.0,0.0,20.0,1,1125,0
1018211,1,1.0,1.0,1.0,70.0,250.0,0.0,6,150,10
1827260,5,3.0,1.5,3.0,145.0,250.0,20.0,1,1125,2
2727020,2,1.0,1.0,1.0,125.0,500.0,45.0,3,30,0
3099304,3,1.0,1.5,1.0,75.0,0.0,50.0,1,1125,3
6810295,2,1.0,1.0,1.0,50.0,0.0,25.0,14,160,3
888029,1,1.0,2.5,1.0,45.0,0.0,15.0,5,365,4
1354619,2,1.0,1.0,1.0,125.0,100.0,25.0,2,365,5
3761001,1,1.0,2.5,1.0,45.0,0.0,20.0,4,365,3
5606999,3,1.0,1.0,1.0,100.0,0.0,30.0,2,1125,22
7359527,6,1.0,1.5,2.0,119.0,0.0,30.0,1,1125,4
6155318,2,1.0,1.5,1.0,95.0,350.0,35.0,3,1125,3
3351,2,1.0,1.0,1.0,60.0,200.0,30.0,1,730,1
7277852,4,0.0,1.0,2.0,77.0,0.0,25.0,3,1125,6
3247998,8,4.0,4.0,5.0,500.0,0.0,0.0,2,1125,3
1601459,2,1.0,1.5,1.0,50.0,0.0,10.0,1,1125,36
2501277,2,1.0,1.5,1.0,59.0,0.0,0.0,1,1125,25
303694,4,1.0,1.0,2.0,110.0,125.0,39.0,2,90,89
2657916,1,1.0,4.0,1.0,30.0,0.0,15.0,4,365,4
5615352,2,1.0,1.0,1.0,95.0,0.0,20.0,1,1125,5
2289912,4,1.0,1.0,1.0,91.0,150.0,25.0,1,1125,39
24712,12,4.0,3.5,6.0,283.0,250.0,155.0,4,90,26
7045613,4,1.0,1.0,2.0,125.0,0.0,35.0,2,1125,1
72454,14,4.0,3.5,7.0,283.0,500.0,155.0,4,90,19
8061487,2,1.0,1.0,1.0,96.0,250.0,40.0,2,1125,2
5792741,2,1.0,1.0,1.0,84.0,0.0,30.0,2,1125,14
6155371,2,1.0,1.0,1.0,90.0,0.0,30.0,3,1125,3
2198232,2,1.0,1.0,1.0,73.0,0.0,0.0,2,1125,100
4383031,1,1.0,2.0,1.0,60.0,0.0,0.0,1,1125,4
1870185,2,1.0,1.5,1.0,62.0,100.0,25.0,3,200,6
7389557,10,3.0,2.5,5.0,240.0,150.0,120.0,2,1125,3
6334955,8,3.0,2.5,4.0,223.0,400.0,100.0,2,1125,7
4393756,3,1.0,1.5,1.0,150.0,150.0,50.0,1,1125,3
4900352,2,1.0,1.0,1.0,60.0,0.0,10.0,1,6,27
1761974,2,1.0,1.5,1.0,97.0,0.0,0.0,1,1125,101
6341924,2,1.0,1.0,1.0,35.0,0.0,0.0,1,1125,17
4801880,10,5.0,2.0,7.0,250.0,1000.0,50.0,2,1125,4
8275380,6,1.0,1.0,3.0,90.0,0.0,0.0,1,1125,0
2926011,2,1.0,1.0,1.0,60.0,0.0,25.0,1,7,8
5314321,6,2.0,1.0,2.0,95.0,0.0,35.0,1,1125,9
206305,2,1.0,1.5,1.0,68.0,0.0,0.0,2,45,116
206327,2,1.0,1.5,1.0,68.0,0.0,0.0,2,21,102
3485958,4,1.0,1.0,2.0,90.0,0.0,85.0,7,1125,0
2041542,2,0.0,1.0,1.0,128.0,0.0,0.0,4,1125,51
5015395,2,1.0,1.0,1.0,79.0,0.0,30.0,7,1125,1
4482945,1,1.0,1.0,1.0,72.0,0.0,0.0,1,1125,43
2089281,2,0.0,1.0,1.0,55.0,0.0,35.0,1,1125,17
951090,3,1.0,1.0,1.0,165.0,0.0,150.0,7,365,0
5810061,1,1.0,1.0,1.0,100.0,0.0,0.0,4,5,1
5742682,2,1.0,2.0,1.0,65.0,0.0,0.0,1,1125,0
8473006,2,1.0,1.0,1.0,120.0,0.0,0.0,2,4,0
1242869,2,1.0,1.0,1.0,80.0,100.0,50.0,3,1125,12
4704716,4,2.0,1.0,2.0,128.0,0.0,0.0,1,1125,47
4745238,2,1.0,1.5,1.0,75.0,100.0,10.0,1,1125,1
6880934,2,1.0,1.0,1.0,75.0,0.0,25.0,2,40,2
8051344,8,4.0,2.5,4.0,240.0,0.0,0.0,1,1125,0
1169835,1,1.0,1.0,1.0,60.0,0.0,0.0,1,1125,60
1865861,5,2.0,2.0,3.0,100.0,250.0,100.0,20,70,0
6165,2,1.0,1.5,1.0,140.0,100.0,40.0,2,1125,20
4233183,6,3.0,2.0,4.0,120.0,0.0,0.0,5,1125,2
841260,1,1.0,3.0,1.0,40.0,0.0,15.0,4,360,5
7616723,2,1.0,1.5,1.0,65.0,0.0,10.0,1,1125,0
2357099,4,1.0,1.0,3.0,70.0,0.0,30.0,2,35,62
4773058,5,2.0,2.5,2.0,165.0,0.0,15.0,4,1125,2
8514753,6,2.0,1.0,2.0,119.0,200.0,35.0,1,14,1
8596920,2,1.0,1.0,1.0,34.0,0.0,0.0,1,3,1
2403657,6,4.0,2.5,0.0,200.0,0.0,0.0,21,30,0
5319716,2,1.0,1.0,1.0,100.0,0.0,0.0,1,1125,44
6285135,2,1.0,1.0,1.0,50.0,0.0,10.0,1,1125,2
6244078,4,2.0,1.0,2.0,155.0,150.0,0.0,3,1125,7
145726,2,0.0,1.0,1.0,85.0,200.0,45.0,4,31,69
705901,2,1.0,3.5,1.0,125.0,0.0,0.0,1,1125,4
6690251,1,1.0,1.0,1.0,125.0,0.0,0.0,1,3,0
223922,4,1.0,1.5,1.0,109.0,0.0,25.0,1,1825,96
7455058,2,1.0,1.0,1.0,52.0,0.0,0.0,1,1125,7
4423821,2,2.0,1.5,2.0,250.0,0.0,0.0,1,1125,1
1870946,4,1.0,1.5,2.0,139.0,0.0,0.0,1,1125,58
7047454,2,1.0,1.0,1.0,84.0,0.0,0.0,1,1125,4
3431194,2,1.0,1.0,1.0,100.0,0.0,0.0,2,1125,0
3890435,2,1.0,1.0,1.0,69.0,0.0,0.0,1,1125,2
3613485,3,1.0,1.0,3.0,90.0,300.0,40.0,1,1125,5
2564704,3,1.0,1.0,1.0,115.0,0.0,25.0,2,10,19
7369156,2,1.0,1.0,1.0,50.0,0.0,0.0,1,1125,6
8671686,2,1.0,1.0,1.0,60.0,0.0,0.0,1,1125,0
1162711,2,1.0,1.0,1.0,50.0,200.0,50.0,7,9,2
7746325,2,1.0,1.0,1.0,89.0,125.0,40.0,1,1125,3
6738004,7,4.0,2.5,4.0,240.0,250.0,185.0,2,120,11
2187594,2,1.0,1.0,2.0,68.0,0.0,0.0,7,1125,22
5669165,2,1.0,2.0,1.0,65.0,0.0,0.0,1,1125,20
7676154,8,3.0,2.0,4.0,395.0,0.0,0.0,3,1125,0
8446143,6,3.0,2.0,1.0,525.0,0.0,0.0,2,4,0
5997677,2,1.0,1.0,1.0,100.0,0.0,0.0,2,1125,2
8222951,2,0.0,1.0,1.0,75.0,200.0,20.0,2,1125,0
5446856,3,2.0,1.0,1.0,120.0,0.0,0.0,2,20,4
8303994,3,1.0,1.0,2.0,91.0,190.0,55.0,4,1125,0
4129295,2,1.0,1.0,1.0,112.0,500.0,0.0,1,1125,47
7115991,2,1.0,1.0,1.0,70.0,0.0,50.0,3,1125,0
5963536,3,1.0,1.0,1.0,125.0,100.0,50.0,2,1125,10
7387956,2,1.0,1.0,1.0,100.0,0.0,25.0,1,1125,0
4738633,2,0.0,1.0,1.0,79.0,100.0,50.0,1,1125,3
3801025,2,1.0,1.0,1.0,150.0,0.0,0.0,1,1125,6
4196757,2,1.0,1.0,1.0,165.0,0.0,0.0,2,14,1
6902155,3,1.0,1.0,2.0,140.0,0.0,80.0,3,1125,0
4629566,4,2.0,2.0,4.0,159.0,200.0,95.0,5,1125,4
7856309,2,1.0,1.0,1.0,89.0,0.0,0.0,1,1125,0
4867256,2,1.0,1.0,1.0,99.0,0.0,50.0,1,1125,11
5669181,2,0.0,1.0,1.0,150.0,0.0,0.0,15,31,0
7438730,3,0.0,1.0,1.0,75.0,0.0,0.0,5,1125,0
4678307,2,1.0,1.0,1.0,66.0,0.0,60.0,1,1125,2
8504698,3,1.0,1.0,2.0,110.0,0.0,0.0,3,1125,0
5998643,2,0.0,1.0,1.0,100.0,0.0,0.0,1,1125,3
4188276,2,1.0,1.0,1.0,165.0,0.0,0.0,2,14,0
3664217,2,1.0,1.0,1.0,75.0,0.0,6.0,2,30,4
5401210,3,0.0,1.0,1.0,102.0,0.0,50.0,3,1125,8
601180,2,1.0,0.0,0.0,190.0,0.0,0.0,2,14,0
7664583,3,0.0,1.0,1.0,84.0,500.0,60.0,1,1125,0
6965353,4,2.0,1.0,2.0,110.0,0.0,25.0,1,1125,1
8188025,6,4.0,2.5,3.0,350.0,350.0,250.0,4,1125,0
8483630,4,1.0,1.0,1.0,1000.0,0.0,0.0,2,1125,0
3519858,2,0.0,1.0,1.0,85.0,0.0,15.0,1,20,13
8091170,4,1.0,1.0,2.0,85.0,0.0,15.0,1,1125,1
840622,4,1.0,1.0,1.0,110.0,0.0,50.0,1,14,15
6076403,4,0.0,1.0,1.0,92.0,0.0,10.0,1,1125,10
4250152,2,1.0,1.0,1.0,75.0,0.0,15.0,1,5,9
3038984,2,1.0,1.0,1.0,50.0,0.0,0.0,1,1125,35
6569492,4,1.0,1.0,2.0,125.0,0.0,0.0,1,1125,1
8454029,3,1.0,1.0,1.0,300.0,0.0,0.0,1,3,0
6404201,1,1.0,1.0,1.0,45.0,0.0,0.0,1,1125,0
5415370,4,1.0,1.0,1.0,110.0,500.0,30.0,1,1125,5
8043255,4,2.0,1.0,2.0,158.0,0.0,30.0,1,1125,1
6390137,2,1.0,1.0,1.0,130.0,0.0,0.0,1,1125,3
8473981,5,2.0,2.0,4.0,150.0,250.0,70.0,4,1125,0
4714352,1,1.0,1.0,1.0,120.0,0.0,0.0,1,25,0
6716496,4,1.0,1.0,2.0,85.0,500.0,100.0,2,1125,4
828497,4,1.0,2.0,2.0,105.0,0.0,0.0,2,1125,34
1582034,7,3.0,2.5,5.0,300.0,300.0,120.0,3,1125,3
934511,2,1.0,1.0,1.0,103.0,300.0,100.0,14,1125,24
934586,7,3.0,2.5,3.0,235.0,500.0,195.0,3,1125,15
3604624,2,0.0,1.0,1.0,85.0,300.0,50.0,4,365,7
7613262,1,1.0,1.0,1.0,50.0,0.0,0.0,1,1125,5
3951095,2,1.0,1.0,1.0,100.0,0.0,0.0,1,1125,0
945426,2,1.0,1.0,1.0,92.0,0.0,0.0,3,21,84
2715558,2,2.0,1.0,2.0,85.0,450.0,40.0,1,1125,7
6311735,2,1.0,1.0,1.0,30.0,100.0,15.0,1,1125,2
1569823,2,1.0,1.5,2.0,90.0,0.0,10.0,2,14,61
7921190,1,1.0,1.0,1.0,49.0,0.0,0.0,1,1125,0
2281990,2,0.0,1.0,1.0,250.0,200.0,150.0,4,1125,1
8225678,8,3.0,2.5,4.0,225.0,150.0,100.0,3,90,0
6583734,3,1.0,1.5,2.0,128.0,0.0,50.0,1,365,8
1619805,2,1.0,0.0,1.0,84.0,0.0,0.0,1,90,68
8616067,1,1.0,1.0,1.0,49.0,0.0,0.0,1,1125,0
4323727,5,1.0,1.0,3.0,99.0,500.0,60.0,2,1125,10
4955183,2,1.0,1.0,1.0,84.0,0.0,20.0,1,1125,34
2715548,2,1.0,1.0,1.0,86.0,0.0,40.0,1,1125,10
6233899,2,1.0,1.0,1.0,130.0,0.0,50.0,3,1125,0
371342,1,1.0,1.0,1.0,135.0,0.0,0.0,3,31,16
4431338,3,1.0,1.0,1.0,95.0,100.0,40.0,2,1125,16
1936134,3,1.0,1.0,1.0,119.0,0.0,75.0,1,1125,21
8497163,2,1.0,1.5,1.0,80.0,0.0,25.0,1,7,0
3893853,2,1.0,1.0,1.0,140.0,0.0,0.0,1,1125,8
2818072,2,1.0,1.0,1.0,84.0,0.0,0.0,1,29,3
8016967,1,1.0,1.0,1.0,50.0,0.0,0.0,1,1125,0
804088,4,2.0,3.0,2.0,230.0,300.0,125.0,4,1125,20
3147415,9,3.0,2.0,5.0,215.0,200.0,105.0,1,1125,26
653865,2,1.0,1.0,1.0,77.0,0.0,0.0,1,1125,5
762454,2,1.0,0.5,1.0,60.0,0.0,0.0,1,7,109
684707,3,1.0,1.0,1.0,65.0,200.0,25.0,3,365,0
2650655,8,3.0,2.0,5.0,150.0,100.0,50.0,1,1125,0
1978626,2,1.0,1.0,1.0,64.0,0.0,15.0,2,1125,4
116289,2,1.0,2.5,1.0,125.0,300.0,50.0,7,45,1
7482391,2,1.0,1.5,1.0,60.0,0.0,0.0,1,1125,1
5269257,15,5.0,3.0,9.0,330.0,200.0,150.0,1,1125,6
4482916,3,0.0,1.0,2.0,65.0,100.0,60.0,2,1125,4
755350,6,2.0,1.0,4.0,112.0,100.0,60.0,2,90,3
755352,3,1.0,1.0,2.0,75.0,0.0,50.0,2,180,2
201116,2,1.0,1.0,2.0,90.0,0.0,0.0,1,730,58
6157551,6,3.0,1.0,3.0,180.0,1000.0,60.0,1,1125,16
7385563,2,1.0,1.0,1.0,65.0,0.0,25.0,1,1125,3
702166,1,1.0,2.0,1.0,55.0,0.0,0.0,3,180,22
8333874,2,1.0,1.0,1.0,75.0,0.0,10.0,1,1125,0
5680378,2,1.0,1.0,1.0,75.0,0.0,15.0,1,1125,7
862863,2,1.0,1.0,1.0,68.0,0.0,0.0,2,14,29
5999280,2,1.0,1.0,1.0,65.0,100.0,50.0,1,30,2
7834355,16,1.0,0.5,16.0,10.0,0.0,5.0,1,2,0
953928,1,1.0,1.0,1.0,70.0,0.0,0.0,4,240,3
8353034,2,0.0,1.0,1.0,80.0,0.0,0.0,1,1125,4
7590948,4,1.0,1.0,2.0,70.0,0.0,0.0,1,1125,1
5205178,2,1.0,1.0,1.0,65.0,0.0,0.0,2,1125,28
227928,3,1.0,1.0,2.0,76.0,0.0,25.0,3,14,38
3213515,2,1.0,1.0,1.0,89.0,100.0,0.0,2,1125,0
4978586,2,1.0,1.0,1.0,45.0,100.0,50.0,2,1125,1
857368,4,2.0,1.0,2.0,135.0,0.0,0.0,1,5,3
702090,1,1.0,1.0,1.0,55.0,0.0,0.0,3,1125,14
8485842,2,1.0,1.0,1.0,65.0,200.0,30.0,1,1125,0
6910346,5,0.0,1.0,1.0,100.0,95.0,0.0,3,1125,0
8034908,2,0.0,1.0,1.0,95.0,0.0,60.0,5,1125,0
2111965,1,1.0,1.0,1.0,65.0,0.0,0.0,1,1125,7
7486262,3,1.0,1.0,2.0,82.0,0.0,0.0,1,1125,0
7202,2,1.0,1.0,1.0,80.0,0.0,0.0,1,30,4
4594791,2,1.0,1.0,1.0,84.0,250.0,0.0,2,240,10
1416889,3,1.0,3.5,1.0,71.0,0.0,25.0,2,1125,58
1204653,8,2.0,1.0,4.0,155.0,100.0,75.0,2,1125,34
6834581,2,0.0,1.0,0.0,65.0,0.0,0.0,1,1125,3
155859,2,1.0,1.0,1.0,60.0,150.0,0.0,3,14,62
450790,2,1.0,2.5,1.0,55.0,0.0,5.0,1,1125,36
5734674,1,1.0,1.0,1.0,45.0,0.0,0.0,4,1125,0
982395,6,3.0,1.0,3.0,215.0,200.0,0.0,2,30,41
7876570,3,1.0,1.0,1.0,89.0,150.0,125.0,1,1125,0
196429,4,1.0,1.0,2.0,120.0,250.0,50.0,2,1825,2
5414878,2,1.0,1.0,1.0,37.0,95.0,25.0,2,1125,7
6128357,2,1.0,1.0,1.0,95.0,0.0,0.0,1,1125,0
2667112,1,1.0,1.0,1.0,45.0,0.0,0.0,4,1125,2
118777,4,1.0,1.0,1.0,45.0,150.0,15.0,2,365,3
2262841,2,1.0,1.0,1.0,70.0,0.0,20.0,1,32,36
2547672,1,1.0,1.0,1.0,65.0,0.0,0.0,1,1125,6
433725,15,3.0,2.0,10.0,180.0,0.0,100.0,1,1125,26
5720219,2,1.0,1.0,1.0,79.0,0.0,5.0,1,90,20
3851703,1,1.0,0.0,1.0,65.0,0.0,0.0,1,1125,1
852056,2,1.0,1.0,1.0,45.0,0.0,25.0,1,7,1
5986989,5,2.0,1.5,3.0,70.0,100.0,55.0,2,1125,3
5685535,3,1.0,1.0,1.0,100.0,0.0,0.0,2,1125,4
2313496,2,1.0,1.0,1.0,120.0,500.0,50.0,1,1125,0
4536398,1,1.0,1.0,1.0,45.0,0.0,0.0,1,30,59
6748247,1,1.0,1.0,1.0,95.0,0.0,0.0,1,1125,0
8428910,1,1.0,1.0,1.0,125.0,0.0,0.0,2,1125,0
4233718,5,3.0,1.5,3.0,110.0,0.0,0.0,1,14,61
262629,2,1.0,1.0,1.0,65.0,100.0,25.0,3,1000,21
8381345,1,1.0,1.0,1.0,45.0,250.0,50.0,1,1125,0
8118888,1,1.0,1.0,1.0,75.0,0.0,0.0,2,14,0
6333252,1,1.0,1.0,1.0,50.0,0.0,0.0,5,1125,0
1623946,6,3.0,1.5,3.0,260.0,500.0,120.0,5,1125,12
8238125,6,2.0,1.5,2.0,1500.0,0.0,0.0,1,5,0
8410577,2,1.0,1.0,1.0,200.0,0.0,0.0,2,1125,0
8421131,8,3.0,2.0,4.0,250.0,100.0,0.0,1,1125,0
8117850,2,1.0,1.0,1.0,30.0,0.0,25.0,2,1125,4
4443536,4,2.0,1.0,2.0,150.0,100.0,50.0,1,7,0
4923371,4,2.0,1.0,2.0,95.0,0.0,35.0,1,1125,3
8445816,2,1.0,2.0,1.0,200.0,0.0,0.0,1,1125,0
7025219,2,1.0,1.0,1.0,60.0,0.0,0.0,1,1125,1
8409791,2,0.0,1.0,1.0,175.0,0.0,0.0,2,7,0
251619,12,1.0,0.0,1.0,99.0,200.0,50.0,1,365,1
1896951,4,1.0,1.0,2.0,90.0,0.0,0.0,1,1125,52
649982,2,1.0,1.5,1.0,65.0,0.0,25.0,2,1125,1
251611,12,1.0,0.0,1.0,99.0,200.0,50.0,1,365,0
251615,12,1.0,0.0,1.0,99.0,200.0,50.0,1,1825,0
6016640,2,1.0,1.5,1.0,70.0,0.0,5.0,1,1125,11
649985,2,1.0,1.5,1.0,60.0,0.0,25.0,2,1125,8
877512,2,1.0,1.0,1.0,100.0,0.0,0.0,1,1125,0
2466942,4,1.0,2.0,3.0,99.0,100.0,20.0,2,365,18
4024085,2,1.0,1.5,1.0,60.0,0.0,0.0,1,1125,12
223203,12,1.0,1.0,8.0,99.0,200.0,50.0,1,1825,1
4663275,7,3.0,2.5,4.0,160.0,150.0,75.0,2,25,1
4025236,2,1.0,1.5,1.0,60.0,0.0,0.0,1,1125,17
4025438,2,1.0,1.5,1.0,55.0,0.0,0.0,1,1125,8
703757,2,1.0,1.5,1.0,65.0,0.0,0.0,3,1125,1
6180256,2,1.0,1.0,1.0,75.0,0.0,0.0,1,1125,2
5903535,2,1.0,1.0,1.0,35.0,0.0,0.0,1,1125,24
5236689,2,1.0,1.0,1.0,47.0,0.0,0.0,1,1125,12
8583164,2,0.0,1.0,1.0,115.0,0.0,0.0,1,1125,0
7289907,8,5.0,3.5,4.0,150.0,0.0,0.0,1,1125,0
1245292,2,1.0,1.0,2.0,97.0,0.0,0.0,1,1125,18
4235605,6,2.0,1.0,3.0,119.0,0.0,90.0,3,1125,10
3208870,2,1.0,1.0,1.0,68.0,100.0,5.0,2,1125,18
6727661,2,0.0,1.0,1.0,80.0,0.0,0.0,1,1125,1
5544727,2,1.0,1.0,1.0,95.0,0.0,0.0,1,1125,12
