id,id,host_listings_count,host_response_rate,host_acceptance_rate,accommodates,bedrooms,bathrooms,beds,price,security_deposit,cleaning_fee,minimum_nights,maximum_nights,number_of_reviews,neighbourhood_cleansed,latitude,longitude
4108099,4108099,1,100%,,2,1.0,1.0,1.0,$66.00 ,$100.00 ,$10.00 ,1,1125,33,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93397582,-77.05694915
6505871,6505871,1,100%,100%,3,2.0,2.0,2.0,$150.00 ,,$80.00 ,3,1125,4,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92680135,-77.05160573
8402121,8402121,1,100%,75%,5,1.0,1.0,1.0,$69.00 ,$100.00 ,,1,1125,0,"Capitol Hill, Lincoln Park",38.88062875,-76.98504785
2553179,2553179,2,79%,76%,5,2.0,1.0,3.0,$250.00 ,$200.00 ,$40.00 ,1,1125,15,"Capitol Hill, Lincoln Park",38.88078948,-76.98767665
1573965,1573965,30,92%,94%,6,2.0,2.5,3.0,$350.00 ,,$150.00 ,3,999,14,"Capitol Hill, Lincoln Park",38.887760899999996,-76.99031205
1550414,1550414,7,100%,72%,6,3.0,2.5,3.0,$440.00 ,"$1,000.00 ",$180.00 ,2,60,20,"Capitol Hill, Lincoln Park",38.88617196,-76.98784634
7273523,7273523,1,70%,77%,2,0.0,1.0,1.0,$100.00 ,,$25.00 ,3,1125,2,"Capitol Hill, Lincoln Park",38.88506023,-77.00338731
6569449,6569449,32,99%,96%,2,1.0,1.0,2.0,$169.00 ,$200.00 ,$75.00 ,4,40,4,"Capitol Hill, Lincoln Park",38.8918434,-77.00026014
8505959,8505959,2,100%,100%,2,1.0,1.0,1.0,$120.00 ,,,1,1125,0,"Capitol Hill, Lincoln Park",38.88663841,-77.00192604
5393414,5393414,1,90%,100%,4,1.0,1.0,2.0,$190.00 ,$500.00 ,$60.00 ,2,1125,31,"Capitol Hill, Lincoln Park",38.8857953,-76.99853731
2690487,2690487,1,94%,100%,4,1.0,1.0,1.0,$120.00 ,,$30.00 ,1,1125,88,"Capitol Hill, Lincoln Park",38.88272579,-76.99524396
4484805,4484805,3,80%,75%,1,1.0,1.0,1.0,$85.00 ,$100.00 ,,1,1125,17,"Capitol Hill, Lincoln Park",38.88647344,-76.99423171
6131772,6131772,49,98%,52%,2,1.0,1.0,1.0,$170.00 ,,,2,14,0,"Capitol Hill, Lincoln Park",38.88711788,-76.99812969
7516582,7516582,5,100%,95%,6,2.0,2.0,3.0,$250.00 ,$100.00 ,$100.00 ,2,1125,0,"Capitol Hill, Lincoln Park",38.88662525,-76.99002715
3877036,3877036,5,75%,75%,2,1.0,2.0,1.0,$129.00 ,$129.00 ,$50.00 ,1,326,0,"Capitol Hill, Lincoln Park",38.88656568,-77.00171301
6001758,6001758,1,100%,100%,10,3.0,1.0,5.0,$289.00 ,$300.00 ,$149.00 ,2,1125,17,"Capitol Hill, Lincoln Park",38.88975499,-76.98115583
1880860,1880860,1,100%,100%,2,1.0,1.0,1.0,$75.00 ,,$10.00 ,1,90,95,"Capitol Hill, Lincoln Park",38.88417279,-76.98112977
7952028,7952028,2,90%,83%,8,3.0,1.5,4.0,$250.00 ,,$100.00 ,2,1125,1,"Capitol Hill, Lincoln Park",38.88779355,-76.98263772
2019877,2019877,1,,,3,2.0,2.0,2.0,$159.00 ,$250.00 ,$120.00 ,5,1125,2,"Capitol Hill, Lincoln Park",38.88789687,-76.98690465
1203797,1203797,1,100%,89%,4,2.0,1.0,3.0,$165.00 ,$250.00 ,$90.00 ,2,30,14,"Capitol Hill, Lincoln Park",38.89162678,-76.99081697
8462303,8462303,1,,,4,2.0,1.0,2.0,$205.00 ,$200.00 ,$60.00 ,1,1125,0,"Capitol Hill, Lincoln Park",38.87898312,-76.99264492
8347485,8347485,2,100%,74%,1,1.0,1.5,1.0,$65.00 ,,,1,1125,3,"Capitol Hill, Lincoln Park",38.89031131,-76.99572611
597862,597862,2,100%,100%,1,1.0,0.0,1.0,$58.00 ,$500.00 ,$35.00 ,3,180,7,"Capitol Hill, Lincoln Park",38.88170393,-76.98696223
1582862,1582862,1,90%,100%,4,1.0,1.0,1.0,$150.00 ,$500.00 ,$75.00 ,3,10,44,"Capitol Hill, Lincoln Park",38.88249223,-76.99172157
3016490,3016490,2,79%,76%,2,1.0,1.0,1.0,$100.00 ,,$30.00 ,1,1125,17,"Capitol Hill, Lincoln Park",38.88322242,-76.98912035
542144,542144,1,100%,,2,1.0,1.0,1.0,$140.00 ,$500.00 ,$80.00 ,3,730,5,"Capitol Hill, Lincoln Park",38.88752734,-76.99452842
8144338,8144338,1,83%,97%,2,0.0,1.0,1.0,$60.00 ,,$15.00 ,1,1125,4,"Capitol Hill, Lincoln Park",38.88719899,-76.99141912
8500817,8500817,2,89%,57%,2,1.0,1.0,1.0,$80.00 ,,$10.00 ,1,1125,1,"Capitol Hill, Lincoln Park",38.88905125,-76.99116179
7177757,7177757,1,100%,100%,2,1.0,1.0,1.0,$109.00 ,,,1,5,7,"Capitol Hill, Lincoln Park",38.88174786,-76.98811115
1336920,1336920,1,100%,100%,2,1.0,1.0,1.0,$130.00 ,,$30.00 ,4,30,44,"Capitol Hill, Lincoln Park",38.88588919,-76.98891884
2745958,2745958,1,90%,88%,2,1.0,1.0,1.0,$109.00 ,,,2,1125,44,"Capitol Hill, Lincoln Park",38.8915027,-77.00124445
4523651,4523651,2,100%,100%,10,4.0,3.5,6.0,$499.00 ,$750.00 ,$195.00 ,3,89,19,"Capitol Hill, Lincoln Park",38.88507915,-76.9944325
3876473,3876473,1,100%,100%,3,0.0,1.0,2.0,$85.00 ,$150.00 ,$25.00 ,1,28,56,"Capitol Hill, Lincoln Park",38.89077795,-76.98286016
2197591,2197591,1,100%,83%,2,0.0,1.0,1.0,$125.00 ,,,3,125,36,"Capitol Hill, Lincoln Park",38.88420321,-76.9786164
4627958,4627958,1,100%,100%,1,0.0,1.0,1.0,$90.00 ,,,3,1125,4,"Capitol Hill, Lincoln Park",38.89112799,-76.99965350000001
4351658,4351658,1,90%,90%,5,1.0,1.0,3.0,$160.00 ,,$20.00 ,2,29,33,"Capitol Hill, Lincoln Park",38.88529594,-77.00099227
6186712,6186712,1,100%,97%,4,0.0,1.0,2.0,$150.00 ,,,1,1125,28,"Capitol Hill, Lincoln Park",38.88940024,-76.9861917
5801793,5801793,2,100%,100%,6,2.0,1.0,3.0,$175.00 ,$500.00 ,$150.00 ,3,1125,5,"Capitol Hill, Lincoln Park",38.88762065,-77.00240282
2791050,2791050,5,100%,99%,2,1.0,1.0,1.0,$80.00 ,,$15.00 ,2,1125,122,"Capitol Hill, Lincoln Park",38.884333899999994,-76.98850219
4106108,4106108,2,100%,100%,4,2.0,1.5,2.0,$239.00 ,$395.00 ,$85.00 ,4,1125,14,"Capitol Hill, Lincoln Park",38.8807566,-76.99767896
5654438,5654438,30,92%,94%,9,3.0,1.5,6.0,$375.00 ,,$200.00 ,3,1125,21,"Capitol Hill, Lincoln Park",38.88604623,-77.00036054
7678383,7678383,1,100%,100%,6,3.0,2.5,3.0,$500.00 ,$250.00 ,,1,1125,0,"Capitol Hill, Lincoln Park",38.89200188,-76.99052066
1272280,1272280,2,100%,100%,2,0.0,1.0,1.0,$90.00 ,$350.00 ,$40.00 ,15,1000,15,"Capitol Hill, Lincoln Park",38.879183700000006,-76.98254937
2277705,2277705,1,100%,91%,4,1.0,1.0,2.0,$115.00 ,$200.00 ,$45.00 ,3,60,63,"Capitol Hill, Lincoln Park",38.89014868,-76.98682582
1628033,1628033,1,100%,100%,6,2.0,2.5,3.0,$285.00 ,$200.00 ,$75.00 ,2,1125,22,"Capitol Hill, Lincoln Park",38.88144727,-76.98558401
7366633,7366633,3,100%,83%,4,1.0,1.0,2.0,$140.00 ,$200.00 ,$75.00 ,4,1125,0,"Capitol Hill, Lincoln Park",38.88616318,-76.99070257
6506289,6506289,1,,,2,1.0,1.0,1.0,$125.00 ,,,1,1125,0,"Capitol Hill, Lincoln Park",38.89197622,-76.9834932
6865295,6865295,30,92%,94%,4,1.0,1.0,2.0,$140.00 ,,$150.00 ,3,1125,5,"Capitol Hill, Lincoln Park",38.88990524,-76.99424139
1804790,1804790,1,91%,95%,4,1.0,1.0,2.0,$125.00 ,,,1,1125,28,"Capitol Hill, Lincoln Park",38.88888291,-76.99375871
4920183,4920183,30,92%,94%,6,2.0,2.0,3.0,$295.00 ,,$155.00 ,3,1125,16,"Capitol Hill, Lincoln Park",38.89035704,-76.99971018
6042975,6042975,1,100%,67%,2,1.0,1.0,1.0,$90.00 ,,$20.00 ,1,1125,6,"Capitol Hill, Lincoln Park",38.89067671,-76.98195903
6116718,6116718,49,98%,52%,2,1.0,1.0,1.0,$175.00 ,,,2,14,0,"Capitol Hill, Lincoln Park",38.89055604,-76.99732374
4386376,4386376,1,,,5,2.0,1.5,2.0,$170.00 ,,,1,1125,4,"Capitol Hill, Lincoln Park",38.87955865,-76.99151755
570271,570271,1,,,2,1.0,2.5,1.0,$115.00 ,,,6,14,5,"Capitol Hill, Lincoln Park",38.88175588,-77.00469317
1570233,1570233,30,92%,94%,8,3.0,1.5,5.0,$299.00 ,,$200.00 ,3,999,9,"Capitol Hill, Lincoln Park",38.89073566,-77.00163682
865732,865732,1,,,6,3.0,,,"$2,000.00 ","$1,000.00 ",,4,4,0,"Capitol Hill, Lincoln Park",38.89148837,-76.98959157
851813,851813,1,80%,100%,4,1.0,1.5,1.0,$130.00 ,$300.00 ,$80.00 ,5,31,29,"Capitol Hill, Lincoln Park",38.88314177,-76.98303959
2935432,2935432,1,,,6,3.0,2.5,2.0,$500.00 ,$500.00 ,$100.00 ,2,10,7,"Capitol Hill, Lincoln Park",38.89161305,-76.99107347
4516496,4516496,1,60%,67%,2,1.0,2.0,1.0,$121.00 ,,$15.00 ,1,1125,22,"Capitol Hill, Lincoln Park",38.88585027,-76.98996906
4688522,4688522,1,100%,100%,3,1.0,1.0,1.0,$94.00 ,,$10.00 ,1,12,50,"Capitol Hill, Lincoln Park",38.87929507,-76.98321381
7899801,7899801,1,86%,100%,2,1.0,1.0,1.0,$85.00 ,$95.00 ,,1,60,8,"Capitol Hill, Lincoln Park",38.89079665,-76.99149247
867443,867443,1,100%,50%,2,1.0,1.0,1.0,$114.00 ,$150.00 ,$30.00 ,2,65,12,"Capitol Hill, Lincoln Park",38.88742429,-76.99704106
7965382,7965382,1,100%,100%,6,2.0,1.5,2.0,$205.00 ,$250.00 ,$60.00 ,2,30,3,"Capitol Hill, Lincoln Park",38.88608423,-76.99443665
5910300,5910300,1,50%,,2,1.0,1.0,1.0,$200.00 ,,$25.00 ,1,1125,0,"Capitol Hill, Lincoln Park",38.88214310000001,-77.00254486
6212460,6212460,49,98%,52%,2,1.0,1.0,1.0,$185.00 ,,,2,14,1,"Capitol Hill, Lincoln Park",38.887328000000004,-77.00138524
2247557,2247557,49,98%,52%,2,1.0,1.5,1.0,$185.00 ,,,2,14,6,"Capitol Hill, Lincoln Park",38.88797256,-76.98997567
4631448,4631448,1,,,4,1.0,1.0,2.0,$200.00 ,,,1,1125,0,"Capitol Hill, Lincoln Park",38.87983079999999,-76.9871904
1625069,1625069,1,,,2,1.0,1.0,2.0,$217.00 ,$100.00 ,$25.00 ,7,180,0,"Capitol Hill, Lincoln Park",38.88701517,-76.99869327
4859500,4859500,1,,,2,1.0,1.0,1.0,$89.00 ,,,1,1125,0,"Capitol Hill, Lincoln Park",38.88816403,-76.98234673
757283,757283,1,100%,100%,3,1.0,1.0,1.0,$125.00 ,$150.00 ,$50.00 ,2,365,123,"Capitol Hill, Lincoln Park",38.88765866,-76.98842295
7134183,7134183,5,100%,95%,4,1.0,1.0,2.0,$134.00 ,$100.00 ,$60.00 ,3,1125,5,"Capitol Hill, Lincoln Park",38.88716776,-76.98977895
6777868,6777868,5,100%,86%,4,1.0,1.0,1.0,$46.00 ,,$40.00 ,5,365,1,"Capitol Hill, Lincoln Park",38.87852624,-76.9831303
2708624,2708624,25,99%,89%,6,2.0,1.0,3.0,$200.00 ,$300.00 ,$90.00 ,3,1125,28,"Capitol Hill, Lincoln Park",38.88175634,-76.99826978
4738113,4738113,1,100%,,8,4.0,2.5,5.0,$350.00 ,,,4,1125,1,"Capitol Hill, Lincoln Park",38.87958109,-76.98359996
8064332,8064332,49,98%,52%,4,1.0,1.0,2.0,$175.00 ,,,3,90,0,"Capitol Hill, Lincoln Park",38.88725381,-76.98539737
5705067,5705067,1,60%,100%,2,1.0,1.0,1.0,$125.00 ,,,1,1125,3,"Capitol Hill, Lincoln Park",38.887427,-76.99930361
4616068,4616068,2,100%,100%,5,1.0,1.0,4.0,$159.00 ,,$65.00 ,2,1125,10,"Capitol Hill, Lincoln Park",38.89161716,-76.99954426
5476272,5476272,5,100%,86%,6,2.0,1.0,2.0,$140.00 ,,$40.00 ,3,365,7,"Capitol Hill, Lincoln Park",38.87863452,-76.98363498
4255687,4255687,49,98%,52%,4,1.0,1.0,1.0,$175.00 ,,,3,90,2,"Capitol Hill, Lincoln Park",38.8884605,-76.99935121
5025784,5025784,1,,,4,1.0,1.0,2.0,$95.00 ,,$20.00 ,1,1125,1,"Capitol Hill, Lincoln Park",38.88143248,-76.98134978
4050343,4050343,2,89%,100%,2,1.0,1.0,1.0,$109.00 ,,$20.00 ,3,1125,18,"Capitol Hill, Lincoln Park",38.88570372,-76.98725525
1075426,1075426,5,75%,75%,6,3.0,2.0,4.0,$253.00 ,$325.00 ,$150.00 ,2,1125,5,"Capitol Hill, Lincoln Park",38.88354325,-77.00085622
7433674,7433674,1,100%,85%,2,0.0,1.0,1.0,$100.00 ,,$20.00 ,1,1125,3,"Capitol Hill, Lincoln Park",38.8897224,-77.000875
93649,93649,1,50%,0%,4,2.0,2.0,3.0,$220.00 ,"$3,000.00 ",$100.00 ,3,365,42,"Capitol Hill, Lincoln Park",38.8807639,-76.98580237
3624418,3624418,1,100%,100%,9,4.0,2.0,7.0,$300.00 ,$200.00 ,$105.00 ,2,1125,30,"Capitol Hill, Lincoln Park",38.88852891,-76.98535349
175581,175581,1,90%,100%,2,1.0,1.0,1.0,$135.00 ,$100.00 ,$75.00 ,4,365,99,"Capitol Hill, Lincoln Park",38.87859272,-76.98519044
1871347,1871347,1,100%,100%,2,1.0,2.0,1.0,$70.00 ,,,3,365,74,"Capitol Hill, Lincoln Park",38.8814281,-76.98640957
1109640,1109640,2,100%,90%,3,,1.0,1.0,$150.00 ,$100.00 ,$100.00 ,2,1125,26,"Capitol Hill, Lincoln Park",38.88109535,-77.00123414
4878010,4878010,1,100%,100%,2,1.0,1.0,1.0,$65.00 ,,,1,1125,16,"Capitol Hill, Lincoln Park",38.88634433,-76.98113359999999
7482762,7482762,1,,,6,3.0,2.5,4.0,$295.00 ,,$150.00 ,5,1125,0,"Capitol Hill, Lincoln Park",38.890691499999996,-77.00098379
8023867,8023867,1,100%,100%,2,0.0,1.0,1.0,$110.00 ,,,1,1125,9,"Capitol Hill, Lincoln Park",38.87986237,-76.99553886
5820228,5820228,1,90%,100%,3,1.0,1.0,1.0,$160.00 ,,$50.00 ,1,1125,16,"Capitol Hill, Lincoln Park",38.88804287,-76.99201142
7360343,7360343,1,60%,82%,4,2.0,1.0,2.0,$130.00 ,$300.00 ,$45.00 ,2,30,3,"Capitol Hill, Lincoln Park",38.88611829,-76.98332905
1560567,1560567,1,100%,100%,6,2.0,2.0,2.0,$245.00 ,$150.00 ,$125.00 ,3,1125,26,"Capitol Hill, Lincoln Park",38.88737294,-76.98949538
409582,409582,4,90%,88%,6,1.0,1.0,3.0,$191.00 ,$400.00 ,$40.00 ,1,180,198,"Capitol Hill, Lincoln Park",38.88276701,-76.99403774
5535618,5535618,1,100%,,3,1.0,1.0,1.0,$229.00 ,,,1,1125,7,"Capitol Hill, Lincoln Park",38.88456546,-77.00430272
55313,55313,3,83%,75%,3,1.0,1.0,1.0,$150.00 ,,$80.00 ,4,365,1,"Capitol Hill, Lincoln Park",38.89179917,-76.99406627
7860331,7860331,2,100%,96%,2,1.0,1.0,1.0,$75.00 ,,,1,1125,12,"Capitol Hill, Lincoln Park",38.88880395,-76.97761502
7074398,7074398,1,50%,0%,2,1.0,1.0,1.0,$150.00 ,,,1,1125,0,"Capitol Hill, Lincoln Park",38.88847212,-76.99858532
1856121,1856121,4,100%,83%,4,0.0,1.0,3.0,$125.00 ,$200.00 ,$75.00 ,3,1125,49,"Capitol Hill, Lincoln Park",38.88510398,-76.99048198
373462,373462,2,90%,100%,8,3.0,1.5,3.0,$175.00 ,$299.00 ,$85.00 ,2,30,68,"Capitol Hill, Lincoln Park",38.88394132,-76.98211822
863853,863853,5,75%,75%,4,0.0,1.0,1.0,$129.00 ,$95.00 ,,1,1125,48,"Capitol Hill, Lincoln Park",38.88135194,-76.99719806
3125615,3125615,1,100%,100%,4,1.0,1.0,1.0,$115.00 ,,,1,29,100,"Capitol Hill, Lincoln Park",38.88005715,-76.98165468
2716032,2716032,2,100%,100%,6,2.0,2.5,2.0,$115.00 ,$650.00 ,$150.00 ,21,1000,1,"Capitol Hill, Lincoln Park",38.87886059,-76.98246356
6975970,6975970,1,100%,100%,2,1.0,1.0,2.0,$120.00 ,,$30.00 ,5,1125,8,"Capitol Hill, Lincoln Park",38.8826083,-76.99619187
6072414,6072414,1,100%,100%,13,5.0,4.5,5.0,$295.00 ,$400.00 ,$240.00 ,3,1125,1,"Capitol Hill, Lincoln Park",38.88386292,-77.00494655
2814727,2814727,1,100%,100%,4,1.0,1.0,2.0,$100.00 ,,$50.00 ,2,1125,48,"Capitol Hill, Lincoln Park",38.89120557,-76.98562771
8426302,8426302,26,92%,91%,6,2.0,1.0,3.0,$220.00 ,,,1,1125,0,"Capitol Hill, Lincoln Park",38.88828237,-77.00212154
8098656,8098656,1,100%,,6,3.0,3.5,2.0,$350.00 ,$500.00 ,,4,7,0,"Capitol Hill, Lincoln Park",38.88912909,-76.99579359
7383487,7383487,1,90%,82%,5,2.0,1.5,2.0,$230.00 ,,$80.00 ,1,1125,2,"Capitol Hill, Lincoln Park",38.88219281,-76.99713081
5568967,5568967,4,95%,100%,5,1.0,1.5,3.0,$180.00 ,,$100.00 ,3,60,3,"Capitol Hill, Lincoln Park",38.88588784,-77.00073288
7617236,7617236,3,100%,96%,6,3.0,2.5,3.0,$375.00 ,$500.00 ,$150.00 ,3,10,0,"Capitol Hill, Lincoln Park",38.88111616,-76.98404138
2135973,2135973,1,100%,92%,2,1.0,1.0,1.0,$95.00 ,,$30.00 ,4,60,56,"Capitol Hill, Lincoln Park",38.89072602,-76.99104029
4643145,4643145,1,100%,100%,2,1.0,1.0,1.0,$135.00 ,,$35.00 ,2,1125,24,"Capitol Hill, Lincoln Park",38.88755381,-76.99437459999999
6878432,6878432,5,100%,99%,4,1.0,1.0,3.0,$175.00 ,,$45.00 ,3,1125,2,"Capitol Hill, Lincoln Park",38.88397681,-76.98944672
1856775,1856775,2,90%,0%,2,1.0,1.0,1.0,$150.00 ,$500.00 ,$60.00 ,7,360,1,"Capitol Hill, Lincoln Park",38.88353993,-76.99655645
6690084,6690084,1,71%,0%,1,1.0,1.0,1.0,$165.00 ,,,1,1125,0,"Capitol Hill, Lincoln Park",38.88902623,-77.00016070000001
7664962,7664962,1,100%,0%,4,1.0,1.0,2.0,$118.00 ,$500.00 ,$80.00 ,3,1125,0,"Capitol Hill, Lincoln Park",38.890907,-76.99376303
8057780,8057780,1,100%,,2,1.0,1.5,1.0,$130.00 ,,,2,19,0,"Capitol Hill, Lincoln Park",38.88102155,-76.99552347
4249206,4249206,1,90%,100%,4,1.0,1.0,2.0,$125.00 ,,$70.00 ,2,29,45,"Capitol Hill, Lincoln Park",38.88835827,-76.98031912
7018113,7018113,1,100%,100%,5,3.0,2.5,3.0,$265.00 ,,,2,7,0,"Capitol Hill, Lincoln Park",38.88539759,-77.00425766
8444140,8444140,1,100%,80%,2,1.0,1.0,1.0,$125.00 ,,$20.00 ,1,1125,0,"Capitol Hill, Lincoln Park",38.88343522,-76.9977672
1270729,1270729,3,93%,98%,6,2.0,2.5,2.0,$235.00 ,$100.00 ,$120.00 ,3,9,5,"Capitol Hill, Lincoln Park",38.89154809,-76.99749024
3708613,3708613,1,100%,92%,4,0.0,1.0,2.0,$149.00 ,$300.00 ,$40.00 ,1,1125,25,"Capitol Hill, Lincoln Park",38.88588568,-76.99321038
6059738,6059738,1,,,6,3.0,3.5,4.0,$220.00 ,$300.00 ,$80.00 ,9,1125,0,"Capitol Hill, Lincoln Park",38.889214100000004,-76.98287932
7911161,7911161,1,,,4,2.0,2.0,2.0,$500.00 ,,,1,1125,0,"Capitol Hill, Lincoln Park",38.89043643,-76.99400558
79610,79610,1,100%,75%,2,1.0,1.0,1.0,$128.00 ,,,1,10,61,"Capitol Hill, Lincoln Park",38.89183268,-76.98301121
2217744,2217744,1,100%,100%,3,1.0,1.0,2.0,$200.00 ,$95.00 ,$25.00 ,2,7,37,"Capitol Hill, Lincoln Park",38.89006453,-76.99054275
5593060,5593060,1,80%,100%,2,1.0,1.0,1.0,$120.00 ,,$25.00 ,2,1125,9,"Capitol Hill, Lincoln Park",38.88217189,-76.9819093
3635540,3635540,1,,,4,1.0,1.0,2.0,$120.00 ,$150.00 ,$50.00 ,2,1125,23,"Capitol Hill, Lincoln Park",38.88397332,-76.97820146
2889743,2889743,2,100%,58%,4,2.0,1.5,2.0,$175.00 ,$250.00 ,$30.00 ,1,1125,6,"Capitol Hill, Lincoln Park",38.88195005,-76.98566128
6346804,6346804,1,88%,88%,2,1.0,1.0,1.0,$100.00 ,,,3,1125,5,"Capitol Hill, Lincoln Park",38.88059803,-76.99762655
4069444,4069444,49,98%,52%,6,3.0,1.5,3.0,$350.00 ,,$125.00 ,3,90,2,"Capitol Hill, Lincoln Park",38.88293542,-76.99713056
6133914,6133914,1,100%,100%,2,1.0,1.5,1.0,$140.00 ,$200.00 ,$75.00 ,3,30,11,"Capitol Hill, Lincoln Park",38.88434033,-76.98839031
5642436,5642436,1,100%,100%,2,1.0,1.0,1.0,$150.00 ,$500.00 ,$45.00 ,2,1125,11,"Capitol Hill, Lincoln Park",38.88163492,-76.99837025
4708560,4708560,3,100%,83%,6,2.0,1.5,3.0,$200.00 ,,$90.00 ,10,1125,0,"Capitol Hill, Lincoln Park",38.88709639,-76.98946611
1055337,1055337,1,80%,100%,3,0.0,1.0,1.0,$145.00 ,,$45.00 ,2,1125,89,"Capitol Hill, Lincoln Park",38.88848972,-76.99498811
5151049,5151049,3,80%,75%,1,1.0,1.0,1.0,$85.00 ,$100.00 ,,1,1125,3,"Capitol Hill, Lincoln Park",38.88765802,-76.99613913
5495175,5495175,1,,100%,4,2.0,1.0,2.0,$250.00 ,"$1,000.00 ",$75.00 ,2,1125,1,"Capitol Hill, Lincoln Park",38.88075771,-76.99389366
6290314,6290314,1,100%,100%,1,1.0,1.0,1.0,$90.00 ,"$1,000.00 ",$50.00 ,1,1125,3,"Capitol Hill, Lincoln Park",38.89108563,-76.99686234
5905310,5905310,49,98%,52%,4,1.0,1.0,1.0,$195.00 ,,,3,90,2,"Capitol Hill, Lincoln Park",38.886680299999995,-76.99519771
736164,736164,1,100%,100%,3,1.0,1.0,1.0,$120.00 ,$100.00 ,$50.00 ,3,60,49,"Capitol Hill, Lincoln Park",38.88046947,-76.98525609
2380536,2380536,1,100%,100%,2,1.0,1.0,1.0,$150.00 ,,$50.00 ,2,1125,35,"Capitol Hill, Lincoln Park",38.8819025,-76.99348556
7879610,7879610,1,64%,72%,4,1.0,2.0,2.0,$90.00 ,,$40.00 ,1,1125,2,"Capitol Hill, Lincoln Park",38.88193637,-76.99544621
5835253,5835253,1,,,2,1.0,1.0,1.0,$50.00 ,,,3,7,0,"Capitol Hill, Lincoln Park",38.88485689,-76.97827155
4162625,4162625,1,,,2,1.0,1.0,1.0,$145.00 ,,$120.00 ,3,1125,5,"Capitol Hill, Lincoln Park",38.89000432,-76.99492771
7150589,7150589,1,100%,50%,2,1.0,1.0,1.0,$96.00 ,,,1,1125,1,"Capitol Hill, Lincoln Park",38.88106912,-76.99586486
8067837,8067837,2,100%,100%,2,1.0,1.0,1.0,$115.00 ,$115.00 ,,2,1125,1,"Capitol Hill, Lincoln Park",38.88508066,-76.99486385
876290,876290,2,100%,100%,2,1.0,1.0,1.0,$100.00 ,,,1,6,104,"Capitol Hill, Lincoln Park",38.88627021,-76.98736407
1202878,1202878,2,100%,100%,3,1.0,1.0,1.0,$139.00 ,$350.00 ,$45.00 ,4,1125,26,"Capitol Hill, Lincoln Park",38.88131238,-76.9965957
5029761,5029761,1,100%,100%,4,1.0,1.5,2.0,$99.00 ,,,1,1125,9,"Capitol Hill, Lincoln Park",38.8848479,-76.97836343
8624944,8624944,5,100%,99%,4,1.0,1.0,3.0,$180.00 ,,$45.00 ,3,1125,0,"Capitol Hill, Lincoln Park",38.88551028,-76.99009781
4987933,4987933,1,100%,100%,2,1.0,1.0,1.0,$105.00 ,,$55.00 ,2,365,32,"Capitol Hill, Lincoln Park",38.88085974,-76.98656626
6102073,6102073,1,100%,100%,3,1.0,1.0,1.0,$149.00 ,$95.00 ,$40.00 ,1,1125,35,"Capitol Hill, Lincoln Park",38.88973547,-77.00081767
2060129,2060129,8,98%,79%,4,2.0,1.5,2.0,$175.00 ,,,3,1125,0,"Capitol Hill, Lincoln Park",38.89006757,-77.00247136
6044794,6044794,1,100%,100%,5,2.0,1.5,3.0,$199.00 ,$300.00 ,$125.00 ,2,1125,4,"Capitol Hill, Lincoln Park",38.88345817,-76.98195374
1883256,1883256,2,94%,59%,11,3.0,2.5,6.0,$180.00 ,,$100.00 ,1,1125,36,"Capitol Hill, Lincoln Park",38.88545253,-76.98673786
5790304,5790304,1,,,6,4.0,3.5,4.0,$350.00 ,,,5,1125,0,"Capitol Hill, Lincoln Park",38.8815239,-76.99990184
2637385,2637385,1,100%,95%,6,2.0,2.0,3.0,$280.00 ,,$50.00 ,1,1125,36,"Capitol Hill, Lincoln Park",38.88497632,-77.00534471
1818214,1818214,2,100%,100%,3,1.0,1.0,1.0,$195.00 ,$500.00 ,$100.00 ,2,1125,3,"Capitol Hill, Lincoln Park",38.88873411,-77.00245854
4882039,4882039,1,100%,100%,4,1.0,1.0,2.0,$149.00 ,$100.00 ,$20.00 ,1,1125,46,"Capitol Hill, Lincoln Park",38.88979327,-76.99504695
4218528,4218528,1,,,2,1.0,1.0,1.0,$110.00 ,$400.00 ,$50.00 ,5,21,1,"Capitol Hill, Lincoln Park",38.88078144,-76.98766019
1433344,1433344,1,100%,100%,8,3.0,3.0,3.0,$269.00 ,$450.00 ,$140.00 ,2,1125,8,"Capitol Hill, Lincoln Park",38.88053051,-76.99539653
6543894,6543894,1,70%,100%,3,1.0,1.0,2.0,$99.00 ,$100.00 ,,1,29,13,"Capitol Hill, Lincoln Park",38.89112026,-76.99842365
4848795,4848795,2,90%,89%,1,1.0,1.0,1.0,$75.00 ,,,2,1125,0,"Capitol Hill, Lincoln Park",38.88835648,-77.00082877
4848799,4848799,2,90%,89%,2,1.0,1.0,1.0,$120.00 ,,$30.00 ,2,1125,5,"Capitol Hill, Lincoln Park",38.88797216,-76.99957413
4873382,4873382,4,95%,100%,5,2.0,1.5,3.0,$139.00 ,,$120.00 ,3,1125,23,"Capitol Hill, Lincoln Park",38.87735343,-76.98544047
7290056,7290056,3,93%,98%,4,1.0,1.0,2.0,$105.00 ,$150.00 ,$55.00 ,1,1125,8,"Capitol Hill, Lincoln Park",38.89198235,-76.99713356
458046,458046,2,100%,97%,8,3.0,2.5,4.0,$300.00 ,,$100.00 ,3,365,101,"Capitol Hill, Lincoln Park",38.88536249,-77.0060083
